applicant_id,age,gender,married,dependents,education,self_employed,employment_status,years_employed,applicant_income,coapplicant_income,loan_amount,loan_term,credit_score,existing_loans,debt_to_income_ratio,previous_repayment_history,property_area,property_asset_value,bank_account_years,avg_bank_balance,loan_status
APP101073,49,Male,Yes,2,Not Graduate,No,Business Owner,2.8,2850.0,1740.0,17.4,360,623.0,2,0.199,1,Semiurban,11500.0,12.2,15700.0,Rejected
APP101044,31,Female,Yes,2,Graduate,No,Salaried,2.5,3350.0,0.0,10.0,36,698.0,1,0.562,1,Semiurban,54000.0,3.4,21930.0,Rejected
APP101714,38,Male,No,2,Graduate,No,Unemployed,0.0,3810.0,0.0,20.8,84,684.0,0,0.254,1,Semiurban,28500.0,1.7,2700.0,Rejected
APP104040,38,Male,Yes,0,Graduate,Yes,Salaried,2.2,3050.0,0.0,10.2,240,582.0,1,0.166,1,Rural,91500.0,1.8,12610.0,Approved
APP104778,21,Male,No,1,Graduate,No,Salaried,4.4,10620.0,1870.0,28.3,12,665.0,0,0.478,1,Semiurban,16800.0,14.5,2250.0,Rejected
APP101034,35,Male,No,1,Graduate,No,Salaried,13.0,3160.0,0.0,13.7,60,731.0,2,0.275,0,Urban,53200.0,0.4,5200.0,Rejected
APP104417,56,Male,No,0,Graduate,No,Salaried,0.6,1650.0,0.0,10.0,180,584.0,0,0.28,0,Rural,15400.0,11.1,24170.0,Rejected
APP101752,27,Male,Yes,2,Not Graduate,No,Self-Employed,0.8,3210.0,4620.0,46.9,360,710.0,2,0.544,1,Semiurban,12000.0,3.1,10970.0,Rejected
APP103649,33,Male,Yes,0,Not Graduate,No,Unemployed,0.0,1930.0,6180.0,28.2,84,524.0,0,0.108,1,Urban,79300.0,12.6,23960.0,Rejected
APP104808,36,Male,Yes,0,Graduate,No,Salaried,0.5,3580.0,2710.0,36.4,84,694.0,0,0.168,1,Urban,63500.0,2.5,9630.0,Approved
APP101554,23,Female,No,0,Graduate,Yes,Self-Employed,9.1,5710.0,0.0,13.6,360,651.0,0,0.202,1,Urban,31100.0,2.1,1750.0,Approved
APP104195,27,Male,No,1,Graduate,Yes,Self-Employed,6.6,3840.0,0.0,16.3,360,499.0,1,0.679,1,Rural,,0.4,29340.0,Rejected
APP102986,37,Male,No,0,Graduate,No,Self-Employed,0.8,3380.0,1100.0,11.3,84,631.0,2,0.625,1,Semiurban,17200.0,10.4,22090.0,Rejected
APP102721,35,Male,Yes,1,Not Graduate,No,Self-Employed,11.9,4180.0,940.0,23.2,120,739.0,1,0.304,1,Semiurban,25300.0,1.5,2190.0,Approved
APP100829,43,Male,Yes,,Graduate,No,Self-Employed,3.2,4650.0,0.0,20.2,84,617.0,0,0.403,1,Semiurban,6000.0,15.8,3200.0,Rejected
APP101095,57,Male,No,0,Graduate,,Salaried,9.6,5320.0,3290.0,,60,569.0,1,0.115,1,Semiurban,8200.0,6.7,5600.0,Rejected
APP100426,49,Female,Yes,2,Graduate,No,Self-Employed,0.1,5110.0,0.0,10.8,120,662.0,1,0.107,1,Semiurban,79800.0,7.6,3520.0,Approved
APP102145,63,Female,Yes,0,Not Graduate,No,Salaried,0.2,4530.0,0.0,26.1,84,635.0,1,0.495,1,Semiurban,105000.0,0.6,2800.0,Rejected
APP103135,48,Male,No,0,Not Graduate,No,Self-Employed,1.1,1500.0,1800.0,13.2,180,577.0,0,0.319,1,Rural,25100.0,2.2,2730.0,Rejected
APP104160,43,Male,Yes,0,Graduate,No,Salaried,3.2,8650.0,0.0,34.2,120,693.0,0,0.213,1,Semiurban,30300.0,26.7,3520.0,Approved
APP104064,45,Male,Yes,1,Graduate,No,Unemployed,0.0,3250.0,7270.0,55.5,36,606.0,0,0.403,1,Semiurban,20700.0,3.8,6880.0,Rejected
APP104342,43,Male,Yes,3+,Graduate,No,Salaried,0.8,4600.0,1050.0,15.4,84,559.0,0,0.135,1,Semiurban,168500.0,8.9,2910.0,Approved
APP104951,21,Male,No,2,Not Graduate,No,Unemployed,0.0,2590.0,1350.0,13.4,120,699.0,1,0.256,1,Urban,38600.0,6.4,12090.0,Rejected
APP103580,55,Male,Yes,0,Not Graduate,No,Salaried,1.5,3000.0,1270.0,11.3,36,658.0,0,0.171,1,Rural,52000.0,5.5,10370.0,Approved
APP104230,41,Female,No,0,Not Graduate,Yes,Salaried,0.3,3670.0,620.0,12.5,360,599.0,0,0.438,1,Semiurban,75600.0,7.3,710.0,Approved
APP102662,22,Male,Yes,2,Graduate,No,Salaried,1.7,4740.0,0.0,10.0,180,634.0,1,0.277,1,Rural,29200.0,10.3,480.0,Rejected
APP102705,39,Male,No,3+,Graduate,No,Self-Employed,1.6,5850.0,0.0,13.5,360,616.0,1,0.196,1,Semiurban,28400.0,0.5,3820.0,Approved
APP101323,45,Female,No,0,Not Graduate,Yes,Salaried,1.1,5330.0,1310.0,39.7,84,591.0,0,0.338,1,Urban,,1.3,34230.0,Rejected
APP104129,61,Female,Yes,0,Not Graduate,,Salaried,3.9,4900.0,1150.0,35.6,240,504.0,1,0.099,1,Urban,34700.0,10.4,1900.0,Rejected
APP103984,22,Female,No,2,Graduate,No,Self-Employed,6.5,3440.0,0.0,13.1,360,574.0,1,0.124,1,Semiurban,5100.0,2.9,5730.0,Rejected
APP104825,29,Male,No,0,Graduate,Yes,Salaried,4.4,4010.0,0.0,16.0,180,735.0,0,0.165,1,Urban,24100.0,6.0,4380.0,Approved
APP104459,45,Male,Yes,1,Not Graduate,No,Self-Employed,7.3,5000.0,0.0,18.0,84,681.0,0,0.294,1,Urban,5500.0,14.0,7160.0,Rejected
APP102883,39,Male,No,0,Graduate,No,Business Owner,8.0,3850.0,0.0,10.0,240,751.0,2,0.463,1,Urban,20600.0,0.3,2370.0,Rejected
APP102117,35,Male,No,3+,Graduate,No,Salaried,5.6,9130.0,1320.0,30.5,120,603.0,0,0.48,1,Rural,20100.0,34.2,2340.0,Rejected
APP100653,28,Male,Yes,1,Graduate,No,Salaried,16.7,3720.0,2190.0,21.3,60,599.0,0,0.265,1,Urban,190800.0,1.0,7990.0,Approved
APP104436,31,Female,Yes,0,Not Graduate,No,Salaried,1.6,5600.0,0.0,21.0,240,858.0,1,0.166,1,Semiurban,60200.0,7.7,3990.0,Approved
APP101018,42,Female,Yes,0,Graduate,No,Self-Employed,7.5,5290.0,840.0,32.9,84,677.0,0,0.347,1,Semiurban,,16.2,6210.0,Rejected
APP100088,44,Male,Yes,0,Graduate,No,Salaried,3.0,3250.0,0.0,15.2,12,655.0,0,0.109,1,Urban,,0.6,4030.0,Approved
APP101129,41,Male,No,0,Not Graduate,Yes,Unemployed,0.0,4060.0,1710.0,11.8,180,594.0,0,0.171,1,Semiurban,57900.0,1.2,2180.0,Rejected
APP100580,60,Male,No,0,Graduate,No,Self-Employed,9.6,3210.0,2330.0,17.6,360,603.0,1,0.156,1,Semiurban,52900.0,22.9,650.0,Approved
APP100008,50,Male,Yes,,Graduate,No,Salaried,11.1,3590.0,0.0,10.0,60,522.0,1,0.07,1,Semiurban,18200.0,1.3,5270.0,Rejected
APP101886,30,Female,No,2,Graduate,No,Salaried,4.6,10270.0,0.0,38.1,180,731.0,0,0.452,1,Urban,23100.0,11.9,840.0,Approved
APP101662,23,Male,Yes,1,Not Graduate,Yes,Salaried,4.1,3690.0,0.0,16.5,84,588.0,0,0.464,1,Urban,56600.0,2.4,23330.0,Approved
APP103910,39,Male,No,3+,Graduate,No,Salaried,13.3,5260.0,0.0,24.0,180,549.0,0,0.159,0,Urban,31700.0,0.8,8910.0,Rejected
APP100681,49,Male,No,1,Graduate,No,Business Owner,2.2,10740.0,2020.0,22.8,60,696.0,0,0.064,1,Urban,20400.0,10.4,2890.0,Approved
APP103773,28,Male,Yes,0,Not Graduate,No,Unemployed,0.0,2050.0,0.0,10.0,36,555.0,1,0.443,1,Semiurban,45600.0,1.9,13650.0,Rejected
APP103658,33,Male,Yes,0,Not Graduate,No,Self-Employed,2.8,4490.0,0.0,15.1,12,699.0,1,0.031,1,Rural,30000.0,3.7,11120.0,Approved
APP100144,49,Male,Yes,0,Graduate,No,Salaried,3.8,1560.0,3520.0,11.0,12,408.0,2,0.693,1,Semiurban,54800.0,6.1,10650.0,Rejected
APP100994,35,Male,No,0,Not Graduate,No,Salaried,1.7,4260.0,1250.0,25.3,120,802.0,1,0.291,1,Semiurban,73600.0,4.8,690.0,Approved
APP103652,22,Female,Yes,2,Graduate,No,Unemployed,0.0,10050.0,0.0,52.4,240,627.0,1,0.217,1,Urban,29800.0,9.0,2680.0,Rejected
APP101741,36,Female,Yes,1,Graduate,No,Business Owner,4.9,5580.0,2400.0,42.5,240,,1,0.49,1,Rural,47800.0,5.7,410.0,Rejected
APP103340,31,Male,Yes,1,Graduate,Yes,Self-Employed,0.6,2850.0,3080.0,12.6,84,,0,0.24,1,Semiurban,19700.0,4.6,26870.0,Approved
APP103835,38,Female,No,0,Graduate,Yes,Self-Employed,7.8,7000.0,0.0,25.8,360,,1,0.533,1,Urban,12400.0,0.7,4990.0,Rejected
APP102741,21,Female,Yes,0,Not Graduate,No,Unemployed,0.0,8050.0,6640.0,60.5,180,616.0,2,0.119,1,Semiurban,37800.0,12.1,7280.0,Rejected
APP100151,37,Female,No,0,Not Graduate,Yes,Salaried,14.4,1450.0,0.0,10.0,60,700.0,2,0.349,0,Urban,64000.0,3.8,7970.0,Approved
APP101670,29,Female,Yes,0,Graduate,No,Self-Employed,0.1,3480.0,1380.0,23.2,120,607.0,2,0.247,1,Semiurban,21900.0,13.0,6490.0,Rejected
APP103917,34,Female,Yes,0,Graduate,No,Salaried,1.3,3150.0,0.0,16.2,120,653.0,1,0.043,1,Urban,15500.0,5.3,3460.0,Rejected
APP101831,39,Female,Yes,3+,Not Graduate,No,Business Owner,4.0,9040.0,0.0,46.2,360,490.0,2,0.325,0,Semiurban,56200.0,0.4,4160.0,Rejected
APP100240,38,Female,Yes,2,Not Graduate,Yes,Salaried,4.1,4570.0,4740.0,22.0,60,656.0,0,0.425,1,Rural,23800.0,9.5,3380.0,Rejected
APP100848,31,Female,No,0,Graduate,Yes,Self-Employed,2.9,2930.0,760.0,19.0,240,609.0,0,0.209,1,Rural,114200.0,0.6,650.0,Approved
APP102172,23,Male,Yes,3+,Graduate,No,Salaried,11.9,6680.0,1610.0,36.5,60,684.0,2,0.358,1,Rural,40500.0,0.2,15250.0,Approved
APP101881,25,Male,No,0,Not Graduate,No,Self-Employed,2.1,3140.0,0.0,10.0,84,566.0,1,0.322,1,Urban,35200.0,3.0,4140.0,Rejected
APP100856,40,Female,Yes,0,Not Graduate,No,Unemployed,0.0,6060.0,4280.0,55.7,60,643.0,1,0.266,1,Semiurban,30200.0,12.2,2920.0,Rejected
APP103355,43,Male,Yes,0,Graduate,No,Salaried,0.6,8520.0,3590.0,64.5,60,632.0,1,0.402,1,Urban,39900.0,2.0,1550.0,Rejected
APP101413,45,Female,Yes,0,Not Graduate,No,Unemployed,0.0,4330.0,3730.0,34.0,60,648.0,1,0.442,1,Rural,35000.0,0.5,7160.0,Rejected
APP100964,39,Male,Yes,1,Not Graduate,No,Salaried,5.1,5290.0,1330.0,23.4,36,406.0,0,0.257,1,Semiurban,17500.0,8.0,7230.0,Rejected
APP101417,35,Female,Yes,2,Graduate,No,Unemployed,0.0,6540.0,0.0,16.8,180,507.0,1,0.259,1,Urban,50800.0,21.0,880.0,Rejected
APP102749,38,Male,Yes,0,Graduate,No,Self-Employed,12.3,1550.0,3690.0,23.3,60,787.0,1,0.122,1,Rural,62800.0,0.9,22880.0,Approved
APP100457,35,Male,Yes,2,Graduate,No,Salaried,1.1,5850.0,990.0,33.2,84,712.0,1,0.133,1,Urban,46200.0,15.4,5780.0,Approved
APP101103,52,Male,Yes,0,Not Graduate,No,Self-Employed,0.7,3630.0,4410.0,16.6,120,658.0,0,0.26,1,Semiurban,,0.0,5980.0,Approved
APP101436,42,Male,Yes,0,Graduate,No,Salaried,6.1,8930.0,6970.0,28.0,180,652.0,0,0.254,0,Urban,22500.0,11.1,12240.0,Rejected
APP104759,42,Male,Yes,1,Not Graduate,No,Business Owner,0.1,4330.0,0.0,20.2,240,579.0,2,0.12,1,Rural,23400.0,6.7,8840.0,Rejected
APP104084,26,Female,No,0,Graduate,Yes,Self-Employed,2.0,3790.0,0.0,10.0,36,760.0,1,0.128,0,Urban,83300.0,9.5,6320.0,Approved
APP101590,32,Female,Yes,0,Graduate,No,Unemployed,0.0,8520.0,0.0,19.2,60,769.0,0,0.332,1,Semiurban,28000.0,11.1,4780.0,Rejected
APP103386,42,Female,Yes,1,Graduate,No,Salaried,2.4,7190.0,0.0,26.2,120,,0,0.192,1,Urban,23300.0,4.4,5250.0,Approved
APP100465,45,Male,No,1,Not Graduate,No,Self-Employed,1.9,3030.0,1890.0,17.3,120,777.0,1,0.227,1,Urban,36800.0,11.9,3940.0,Approved
APP102673,25,Male,Yes,1,Graduate,No,Self-Employed,0.1,5040.0,3700.0,21.4,240,727.0,0,0.346,1,Semiurban,74600.0,13.5,16620.0,Approved
APP103257,38,Male,No,2,Graduate,No,Self-Employed,6.1,7220.0,0.0,26.8,120,513.0,0,0.593,1,Urban,11900.0,11.5,7310.0,Rejected
APP104293,32,Male,No,0,Graduate,Yes,Salaried,10.1,3920.0,0.0,12.6,12,674.0,1,0.311,1,Urban,16800.0,2.9,18150.0,Approved
APP101786,43,Male,Yes,0,Graduate,No,Salaried,1.5,3580.0,0.0,12.6,180,539.0,2,0.177,1,Urban,49800.0,18.8,750.0,Rejected
APP101718,35,Female,Yes,0,Not Graduate,No,Salaried,15.0,11420.0,7230.0,61.9,36,690.0,0,0.099,1,Rural,14800.0,1.1,1730.0,Approved
APP100100,38,Female,No,0,Not Graduate,No,Self-Employed,1.5,3420.0,0.0,,120,590.0,0,0.156,1,Semiurban,72100.0,10.5,9410.0,Rejected
APP104028,36,Male,No,0,Graduate,Yes,Self-Employed,5.6,5680.0,6640.0,30.9,240,667.0,0,0.206,1,Semiurban,69300.0,5.5,8920.0,Rejected
APP101705,44,Male,Yes,0,Not Graduate,No,Salaried,5.0,3930.0,0.0,20.0,360,747.0,0,0.061,1,Rural,75900.0,6.8,4160.0,Approved
APP103319,36,Male,Yes,0,Graduate,No,Salaried,1.8,2870.0,0.0,13.5,84,681.0,0,0.313,1,Urban,14000.0,7.1,5240.0,Rejected
APP101049,29,Female,Yes,0,Graduate,No,Salaried,13.5,4660.0,0.0,,36,702.0,0,0.344,0,Semiurban,14300.0,1.1,3830.0,Approved
APP101406,22,Male,No,0,Not Graduate,,Salaried,0.2,4750.0,0.0,27.8,120,587.0,0,0.235,1,Semiurban,22900.0,1.4,3610.0,Rejected
APP103625,44,Male,Yes,2,Graduate,Yes,Business Owner,3.2,7630.0,1420.0,18.4,180,795.0,0,0.306,1,Urban,124800.0,1.5,3030.0,Approved
APP104192,43,Male,No,0,Graduate,No,Business Owner,2.4,4140.0,1130.0,20.9,36,792.0,1,0.391,1,Semiurban,47100.0,6.5,5130.0,Rejected
APP101253,33,Male,Yes,0,Graduate,No,Business Owner,5.2,2940.0,590.0,10.0,120,575.0,0,0.088,1,Semiurban,81400.0,4.4,3230.0,Approved
APP104738,34,Male,Yes,0,Graduate,No,Salaried,0.3,5100.0,0.0,10.0,120,472.0,1,0.183,1,Semiurban,98300.0,15.1,3300.0,Rejected
APP102420,39,Male,Yes,1,Graduate,Yes,Salaried,5.2,1330.0,2730.0,17.4,240,621.0,0,0.231,1,Urban,41600.0,11.0,3470.0,Approved
APP104273,51,Male,No,0,Not Graduate,No,Salaried,1.8,1710.0,0.0,10.0,60,,0,0.555,1,Rural,24600.0,4.1,3070.0,Rejected
APP102847,27,Male,No,1,Graduate,No,Salaried,11.1,3300.0,4250.0,32.0,120,622.0,2,0.368,1,Semiurban,46700.0,9.6,1710.0,Approved
APP101056,49,Female,Yes,2,Not Graduate,Yes,Unemployed,0.0,4200.0,0.0,10.0,84,602.0,0,0.403,1,Rural,42000.0,7.0,1740.0,Rejected
APP102072,43,Male,Yes,1,Graduate,No,Salaried,5.8,6880.0,1630.0,33.1,12,702.0,1,0.451,1,Semiurban,18800.0,6.7,4020.0,Rejected
APP101726,28,Female,Yes,2,Graduate,Yes,Self-Employed,2.0,4410.0,0.0,14.3,84,712.0,1,0.141,0,Semiurban,63300.0,6.8,2780.0,Approved
APP104252,21,Male,No,0,Graduate,No,Salaried,7.9,7390.0,0.0,25.2,36,472.0,0,0.426,1,Semiurban,36000.0,18.6,1010.0,Rejected
APP103361,50,Female,Yes,3+,Graduate,No,Business Owner,9.9,13000.0,4520.0,,36,646.0,0,0.228,1,Semiurban,26000.0,5.5,1980.0,Rejected
APP101295,31,Male,No,1,Graduate,No,Salaried,10.9,4130.0,2230.0,,12,733.0,1,0.177,1,Semiurban,39400.0,1.8,5630.0,Approved
APP103592,46,Male,Yes,0,Not Graduate,No,Salaried,9.7,5920.0,0.0,34.6,36,713.0,2,0.406,1,Semiurban,,0.8,3110.0,Approved
APP103488,47,Male,Yes,1,Graduate,No,Salaried,11.9,6440.0,0.0,21.6,84,667.0,0,0.079,1,Semiurban,55500.0,5.0,340.0,Approved
APP101292,48,Male,Yes,,Graduate,No,Salaried,5.4,5410.0,0.0,31.9,240,711.0,2,0.42,1,Urban,130000.0,3.8,9200.0,Approved
APP100589,34,Female,Yes,0,Graduate,No,Salaried,9.3,5380.0,2240.0,33.0,60,,0,0.343,1,Urban,23300.0,15.4,82010.0,Approved
APP104116,40,Female,No,0,Graduate,Yes,Self-Employed,2.2,9450.0,1620.0,29.0,120,,0,0.396,1,Semiurban,86500.0,9.1,17990.0,Approved
APP102837,42,Male,Yes,0,Graduate,No,Salaried,4.2,9580.0,0.0,31.4,84,715.0,1,0.08,1,Semiurban,22200.0,1.5,18870.0,Approved
APP104610,35,Male,Yes,0,Not Graduate,,Salaried,6.1,2480.0,1330.0,12.3,84,,1,0.229,1,Urban,50000.0,4.2,50760.0,Approved
APP100931,56,Male,No,2,Graduate,No,Self-Employed,1.6,8420.0,2420.0,16.6,12,557.0,1,0.116,1,Urban,15100.0,6.7,1710.0,Rejected
APP101170,43,Female,Yes,0,Graduate,No,Unemployed,0.0,2770.0,1250.0,22.1,84,625.0,0,0.134,1,Urban,100700.0,3.5,3610.0,Rejected
APP103167,63,Female,Yes,1,Graduate,No,Salaried,5.8,4110.0,0.0,10.0,120,663.0,1,0.339,1,Semiurban,44300.0,13.5,18270.0,Approved
APP101699,47,Female,No,0,Not Graduate,No,Salaried,8.7,5310.0,0.0,26.9,60,616.0,0,0.039,1,Rural,68200.0,0.4,22690.0,Approved
APP102619,48,Male,No,1,Not Graduate,No,Salaried,1.1,2010.0,0.0,10.5,180,645.0,0,0.519,1,Semiurban,89700.0,1.6,10770.0,Approved
APP100683,21,Female,No,2,Graduate,No,Salaried,4.0,4320.0,0.0,10.0,120,622.0,1,0.514,1,Semiurban,25700.0,5.7,13940.0,Rejected
APP100230,30,Female,Yes,0,Graduate,No,Salaried,6.5,4590.0,1020.0,15.4,84,734.0,0,0.083,1,Rural,92500.0,4.4,6010.0,Approved
APP104605,42,Male,No,0,Graduate,No,Salaried,10.1,10390.0,2540.0,59.5,84,765.0,2,0.216,1,Semiurban,32100.0,0.3,12550.0,Approved
APP103408,28,Male,Yes,1,Graduate,No,Salaried,10.0,8840.0,2200.0,57.6,240,,1,0.101,1,Rural,50200.0,21.6,1250.0,Approved
APP104322,56,Male,No,1,Graduate,Yes,Salaried,2.0,8570.0,2070.0,36.4,84,804.0,1,0.074,1,Urban,52300.0,9.7,5460.0,Approved
APP104046,29,Male,No,3+,Graduate,No,Salaried,14.3,7660.0,0.0,21.2,180,535.0,0,0.163,1,Semiurban,43100.0,0.1,12840.0,Approved
APP102407,47,Male,Yes,1,Graduate,No,Self-Employed,2.3,3190.0,0.0,13.3,12,761.0,1,0.511,1,Urban,45400.0,33.5,240.0,Rejected
APP102337,29,Female,Yes,0,Graduate,No,Business Owner,11.3,4690.0,0.0,24.7,36,673.0,1,0.085,1,Semiurban,40500.0,11.3,24430.0,Approved
APP104051,62,Male,No,3+,Not Graduate,No,Salaried,10.9,3660.0,3800.0,30.3,12,647.0,1,0.142,1,Urban,50200.0,19.5,5760.0,Approved
APP100296,21,Male,No,0,Not Graduate,No,Salaried,2.5,5950.0,0.0,10.3,180,697.0,0,0.444,1,Urban,13800.0,4.6,10510.0,Rejected
APP104749,38,Female,No,0,Graduate,,Self-Employed,1.1,7040.0,1610.0,50.6,12,664.0,1,0.14,1,Rural,51300.0,9.3,12790.0,Rejected
APP103780,48,Male,Yes,1,Graduate,No,Self-Employed,8.7,2440.0,0.0,13.6,12,609.0,1,0.502,0,Semiurban,63400.0,9.8,12860.0,Rejected
APP101173,36,Male,No,2,Not Graduate,No,Salaried,2.6,1970.0,2360.0,14.5,36,512.0,0,0.384,1,Rural,42300.0,2.6,5990.0,Rejected
APP103127,53,Male,Yes,0,Graduate,No,Salaried,13.9,2240.0,0.0,10.0,240,676.0,0,0.389,1,Semiurban,16000.0,2.0,3070.0,Rejected
APP103035,51,Male,No,0,Not Graduate,No,Self-Employed,0.8,2580.0,2270.0,10.4,36,693.0,0,0.126,1,Urban,23500.0,3.6,740.0,Approved
APP100742,57,Female,Yes,0,Not Graduate,No,Salaried,1.6,2980.0,0.0,11.0,36,614.0,2,0.391,0,Urban,115900.0,4.7,9460.0,Rejected
APP103940,53,Male,No,1,Graduate,Yes,Salaried,21.1,4370.0,0.0,14.5,240,635.0,0,0.106,1,Semiurban,38100.0,3.0,39520.0,Approved
APP103868,21,Male,Yes,0,Not Graduate,No,Salaried,13.0,3510.0,2820.0,,360,669.0,0,0.212,1,Urban,24100.0,3.5,12450.0,Approved
APP100505,26,Female,No,1,Not Graduate,No,Business Owner,11.1,3410.0,0.0,11.8,84,601.0,2,0.522,1,Urban,28600.0,4.0,3570.0,Rejected
APP104600,29,Male,No,0,Not Graduate,No,Business Owner,5.2,10070.0,3270.0,46.7,240,580.0,0,0.085,0,Semiurban,40900.0,3.3,2120.0,Rejected
APP104258,48,Female,Yes,0,Not Graduate,No,Salaried,5.6,3090.0,2030.0,29.3,360,641.0,1,0.602,1,Rural,88200.0,5.6,10990.0,Rejected
APP101485,60,Female,Yes,1,Graduate,No,Salaried,9.6,10530.0,3030.0,29.6,120,735.0,5,0.511,1,Urban,49500.0,0.0,4790.0,Approved
APP101419,37,Male,No,3+,Not Graduate,No,Salaried,4.6,4420.0,0.0,21.7,84,543.0,0,0.116,1,Urban,113000.0,0.2,5110.0,Approved
APP103098,29,Female,No,1,Graduate,No,Salaried,2.4,5310.0,4990.0,32.8,120,671.0,0,0.073,0,Rural,23400.0,8.4,1730.0,Approved
APP102027,41,Male,Yes,0,Graduate,No,Self-Employed,1.9,5710.0,0.0,20.9,12,693.0,0,0.204,1,Urban,10300.0,1.7,2170.0,Approved
APP104725,37,Male,No,0,Graduate,No,Salaried,3.9,3600.0,3940.0,43.9,60,576.0,1,0.447,1,Semiurban,48800.0,19.2,3540.0,Rejected
APP100333,21,Male,Yes,0,Not Graduate,Yes,Salaried,0.4,3850.0,870.0,26.8,12,627.0,0,0.148,1,Semiurban,14700.0,5.9,3280.0,Rejected
APP100468,43,Male,Yes,3+,Graduate,No,Unemployed,0.0,4560.0,0.0,10.0,84,704.0,0,0.355,1,Urban,107900.0,5.2,5920.0,Approved
APP103450,44,Male,Yes,1,Not Graduate,No,Salaried,10.1,3160.0,1210.0,13.4,84,615.0,1,0.413,1,Urban,48300.0,6.9,10370.0,Rejected
APP103105,22,Female,No,0,Not Graduate,Yes,Unemployed,0.0,2760.0,0.0,10.0,36,559.0,0,0.237,1,Urban,72600.0,1.6,25240.0,Rejected
APP101434,42,Male,Yes,0,Graduate,No,Salaried,1.4,3540.0,0.0,19.4,180,736.0,0,0.129,1,Rural,53000.0,3.0,4060.0,Approved
APP100149,42,Female,No,3+,Graduate,No,Self-Employed,6.2,10830.0,0.0,22.7,120,603.0,1,0.233,1,Urban,20100.0,1.5,7680.0,Rejected
APP104031,21,Female,No,0,Graduate,No,Business Owner,12.3,2860.0,1230.0,10.2,84,703.0,2,0.078,1,Semiurban,41600.0,1.0,5710.0,Approved
APP100414,32,Male,Yes,0,Graduate,No,Business Owner,4.0,5700.0,0.0,32.2,360,587.0,1,0.236,1,Rural,18400.0,7.9,3520.0,Rejected
APP101305,44,Female,Yes,0,Not Graduate,Yes,Business Owner,9.2,2530.0,0.0,15.0,120,688.0,1,0.09,1,Semiurban,60000.0,14.8,1390.0,Approved
APP102629,35,Female,No,0,Graduate,No,Salaried,3.4,8600.0,2250.0,44.1,60,689.0,1,0.189,1,Urban,12900.0,0.3,1540.0,Approved
APP101126,42,Female,Yes,2,Graduate,No,Unemployed,0.0,14770.0,0.0,44.4,240,685.0,1,0.488,1,Semiurban,50600.0,0.9,6180.0,Rejected
APP103692,61,Female,Yes,1,Graduate,Yes,Salaried,0.9,1510.0,990.0,11.6,120,,0,0.16,1,Urban,,6.9,9200.0,Rejected
APP100012,51,Female,Yes,0,Not Graduate,No,Salaried,3.4,8180.0,1050.0,16.2,240,599.0,3,0.344,0,Rural,18500.0,0.1,1460.0,Rejected
APP100093,30,Female,Yes,0,Graduate,No,Salaried,2.6,4580.0,0.0,15.3,180,706.0,0,0.058,1,Urban,92800.0,2.6,3600.0,Approved
APP103657,23,Male,Yes,0,Graduate,No,Business Owner,3.2,4160.0,2400.0,29.4,84,547.0,1,0.213,1,Semiurban,48900.0,21.5,14970.0,Approved
APP101541,38,Male,Yes,0,Graduate,No,Self-Employed,7.7,5590.0,0.0,23.1,36,717.0,0,0.204,1,Rural,86700.0,0.4,950.0,Approved
APP104372,21,Female,No,0,Graduate,No,Salaried,1.0,5730.0,840.0,33.2,36,746.0,2,0.271,0,Semiurban,37300.0,2.8,10800.0,Rejected
APP103759,36,Male,Yes,2,Graduate,No,Salaried,2.4,7000.0,0.0,29.4,120,485.0,0,0.438,1,Semiurban,28900.0,0.9,2370.0,Rejected
APP103733,43,Female,No,0,Graduate,No,Salaried,1.6,2060.0,0.0,10.0,60,716.0,2,0.177,1,Urban,11400.0,23.8,2720.0,Rejected
APP103767,45,Female,Yes,0,Graduate,No,Business Owner,0.6,2770.0,0.0,10.5,180,693.0,0,0.304,1,Urban,78000.0,7.0,17960.0,Approved
APP102902,48,Female,No,0,Graduate,No,Self-Employed,4.3,7620.0,1920.0,26.6,36,599.0,1,0.437,1,Semiurban,11700.0,4.0,4650.0,Rejected
APP100733,46,Female,No,2,Graduate,No,Salaried,4.8,1680.0,0.0,10.0,84,647.0,2,0.102,1,Urban,33100.0,14.0,4840.0,Approved
APP103497,39,Female,Yes,0,Not Graduate,No,Salaried,1.1,4020.0,2180.0,12.7,360,477.0,1,0.117,1,Rural,39600.0,19.6,1860.0,Rejected
APP104125,70,Female,No,0,Graduate,No,Salaried,1.7,5930.0,0.0,23.3,84,501.0,0,0.109,0,Urban,68000.0,4.2,6570.0,Rejected
APP101784,41,Male,Yes,2,Graduate,No,Salaried,2.1,9600.0,690.0,29.1,12,752.0,0,0.415,1,Semiurban,18100.0,20.6,4920.0,Rejected
APP102181,27,Male,No,1,Not Graduate,No,Salaried,20.1,3870.0,2400.0,31.5,240,547.0,1,0.153,1,Semiurban,112100.0,2.7,2770.0,Rejected
APP100416,28,Male,Yes,2,Graduate,Yes,Business Owner,1.4,3920.0,730.0,16.1,12,562.0,0,0.619,1,Semiurban,87800.0,1.5,18750.0,Approved
APP102316,70,Female,No,2,Graduate,No,Salaried,3.1,2650.0,4260.0,13.4,84,486.0,0,0.333,1,Semiurban,23100.0,3.6,5290.0,Rejected
